Nome;Link;Avaliacao;Preço Antigo;Parcelas;Preço Parcelado;Preço a Vista
Smartphone Xiaomi Redmi Note 11S 128GB, Branca;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-11s-128gb-branca/p/dg3ka999d5/te/xiao/;ou ;389,9;R$ 1.429,90 em 12x de R$ 119,16 sem juros;1429,9;2999,99
Smartphone Redmi Note 13 4G 8GB RAM 256GB;https://www.magazineluiza.com.br/smartphone-redmi-note-13-4g-8gb-ram-256gb-xioami/p/fce7kh3g71/te/xiao/;5.0 (1);1799,0;R$ 1.099,99 em 9x de R$ 122,22 sem juros;1099,99;1287,91
Smartphone Samsung Galaxy S24 Ultra 6,8” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-512gb-smartwatch-samsung-galaxy-watch7/p/239069100/te/s24u/;ou ;2699,0;R$ 1.070,00 em 8x de R$ 133,75 sem juros;1070,0;8414,1
Smartphone Honor X8b 256gb 8gb DualSIM Prata;https://www.magazineluiza.com.br/smartphone-honor-x8b-256gb-8gb-dualsim-prata/p/gj9hag5gbe/te/tcsp/;5.0 (2);1099,0;R$ 6.119,00 em 10x de R$ 611,90 sem juros;6119,0;1969,99
Smartphone xiaomi redmi 12c 3gb 64gb cinza;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-12c-3gb-64gb-cinza/p/gk1bc9552h/te/rdm7/;ou ;2769,8;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;1249,99
Smartphone Celular Multilaser F Para Idoso 32gb Capa Película;https://www.magazineluiza.com.br/smartphone-celular-multilaser-f-para-idoso-32gb-capa-pelicula-multilaser-e2-idoso/p/hj571jah7c/te/smul/;3.7 (7);4499,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;629,82
Smartphone Motorola Moto G G62 5G 128GB - Grafite;https://www.magazineluiza.com.br/smartphone-motorola-moto-g-g62-5g-128gb-grafite/p/fab4b37258/te/srmt/;ou ;1799,0;R$ 2.150,00 em 10x de R$ 215,00 sem juros;2150,0;1435,0
Smartphone Samsung Galaxy S24+ 6,7” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-67-galaxy-ai-512gb-cinza-galaxy-buds-fe-sem-fio-grafite/p/229993300/te/s24m/;ou ;3699,99;R$ 1.199,90 em 9x de R$ 133,32 sem juros;1199,9;5668,2
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216500/te/ga15/;4.8 (8938);1499,9;R$ 1.299,99 em 10x de R$ 130,00 sem juros;1299,99;989,1
"Smartphone Samsung Galaxy A35 128GB Azul Escuro 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-azul-escuro-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238155900/te/ga35/;4.8 (1079);4319,3;R$ 2.199,99 em 10x de R$ 220,00 sem juros;2199,99;1431,0
Smartphone Realme Note 50 4gb 128gb;https://www.magazineluiza.com.br/smartphone-realme-note-50-4gb-128gb/p/fj6c2h38kb/te/tcsp/;ou ;4260,5;R$ 2.199,99 em 10x de R$ 220,00 sem juros;2199,99;770,0
Smartphone galaxy a52s 128gb 6gb ram preto;https://www.magazineluiza.com.br/smartphone-galaxy-a52s-128gb-6gb-ram-preto-samsung/p/jb921f79a7/te/ga52/;ou ;1899,9;R$ 4.198,00 em 10x de R$ 419,80 sem juros;4198,0;1567,5
Smartphone poco x5 5g 8gb 256gb azul;https://www.magazineluiza.com.br/smartphone-poco-x5-5g-8gb-256gb-azul-xiaomi/p/ghffb78325/te/tcsp/;ou ;2999,0;R$ 999,90 em 8x de R$ 124,99 sem juros;999,9;3199,99
Celular Smartphone Motorola G34 256GB de Memória 8GB Ram 5G Verde Vegan Leather Tela 6.5'' Bateria 5000 mAh;https://www.magazineluiza.com.br/celular-smartphone-motorola-g34-256gb-de-memoria-8gb-ram-5g-verde-vegan-leather-tela-6-5-bateria-5000-mah/p/gb4378cff0/te/srmt/;5.0 (1);2199,99;R$ 899,90 em 7x de R$ 128,56 sem juros;899,9;1599,0
Smartphone Samsung Galaxy A15 128BG 4GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-128bg-4gb-samsung-celulares/p/bkhfj61eha/te/ga15/;ou ;2590,45;R$ 1.253,51 em 10x de R$ 125,35 sem juros;1253,51;1286,91
Smartphone xiaomi redmi 13c 4gb 128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-azul/p/hdg2b616eg/te/ceba/;ou ;1799,0;R$ 1.353,82 em 10x de R$ 135,38 sem juros;1353,82;989,99
Smartphone Xiaomi Redmi 13c 4gb 128gb Preto;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-preto/p/chf5a4h531/te/tcsp/;ou ;1999,0;R$ 2.179,90 em 10x de R$ 217,99 sem juros;2179,9;1016,5
Smartphone Samsung Galaxy S24 256GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-256gb-preto-5g-smartwatch-watch7-prata/p/239081600/te/gs24/;ou ;4499,0;R$ 1.288,00 em 10x de R$ 128,80 sem juros;1288,0;5507,1
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Grafite;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-grafite/p/237985800/te/s23f/;4.7 (3033);11698,0;R$ 1.029,99 em 8x de R$ 128,75 sem juros;1029,99;2469,05
"Smartphone Samsung Galaxy A15 6,5"" 256GB Verde Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-verde-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216200/te/ga15/;4.8 (8938);649,0;R$ 979,00 em 8x de R$ 122,38 sem juros;979,0;989,1
Smartphone X6 PRETO 5G 256GB / 12GB Ram;https://www.magazineluiza.com.br/smartphone-x6-preto-5g-256gb-12gb-ram-sx6p/p/ca11e5c382/te/tcsp/;4.9 (8);5109,0;R$ 3.724,99 em 10x de R$ 372,50 sem juros;3724,99;1978,0
Celular smartphone red 13C 256gb 8GB ram global kit completo com carregador e cabo usb;https://www.magazineluiza.com.br/celular-smartphone-red-13c-256gb-8gb-ram-global-kit-completo-com-carregador-e-cabo-usb-inboxmobile/p/ahb1abj5b0/te/tcsp/;ou ;1109,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;1079,91
Smartphone motorola moto g14 de 256gb / 8gb ram;https://www.magazineluiza.com.br/smartphone-motorola-moto-g14-de-256gb-8gb-ram/p/jd1e40gbc3/te/mg14/;5.0 (1);4499,0;R$ 1.990,00 em 10x de R$ 199,00 sem juros;1990,0;1299,99
Smartphone Motorola Moto G71 128GB Azul 5G;https://www.magazineluiza.com.br/smartphone-motorola-moto-g71-128gb-azul-5g/p/234606700/te/mg71/;4.7 (82);1999,0;R$ 9.349,00 em 10x de R$ 934,90 sem juros;9349,0;1979,99
Smartphone Pσco X6 256GB (12GB RAM) Azul;https://www.magazineluiza.com.br/smartphone-psco-x6-256gb-12gb-ram-azul/p/kdg814cegf/te/tcsp/;ou ;1449,99;R$ 7.499,00 em 10x de R$ 749,90 sem juros;7499,0;1979,99
Smartphone Samsung Galaxy A55 256GB Rosa;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-rosa-5g-samsung-galaxy-buds-fe-fone-de-ouvido/p/239098500/te/ga55/;ou ;3299,0;R$ 2.799,00 em 10x de R$ 279,90 sem juros;2799,0;3778,2
Celular Smartphone Multi G PRO 3 Branco;https://www.magazineluiza.com.br/celular-smartphone-multi-g-pro-3-branco/p/jegghb8kef/te/tcsp/;ou ;8747,9;R$ 7.549,00 em 10x de R$ 754,90 sem juros;7549,0;999,9
Smartphone Xiaomi Redmi A3 128GB - 4GB Ram;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-a3-128gb-4gb-ram/p/feeg6134g1/te/xiao/;ou ;5554,44;R$ 2.409,79 em 10x de R$ 240,98 sem juros;2409,79;827,91
"Smartphone celular Xiaomi Redmi 13C CINZA / PRETO Dual SIM de 256GB / 8GB RAM de 6.74"" 50 + 2 + 2MP / 8MP";https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-cinza-preto-dual-sim-de-256gb-8gb-ram-de-6-74-50-2-2mp-8mp/p/efe376g82f/te/xiao/;5.0 (1);2699,0;R$ 3.724,99 em 10x de R$ 372,50 sem juros;3724,99;1253,51
"Smartphone celular Xiaomi Redmi 13C CINZA / PRETO Dual SIM de 256GB / 8GB RAM de 6.74"" 50 + 2 + 2MP / 8MP";https://www.magazineluiza.com.br/smartphone-celular-xiaomi-redmi-13c-cinza-preto-dual-sim-de-256gb-8gb-ram-de-6-74-50-2-2mp-8mp/p/eed8b04k9c/te/xiao/;5.0 (2);6499,0;R$ 1.242,40 em 10x de R$ 124,24 sem juros;1242,4;1353,82
Smartphone Motorola Moto G84 Azul 256gb 12gb;https://www.magazineluiza.com.br/smartphone-motorola-moto-g84-azul-256gb-12gb/p/fh41448480/te/srmt/;ou ;2200,0;R$ 1.297,00 em 12x de R$ 108,08 sem juros;1297,0;2179,9
Smartphone XIaomi Redmi 13c 8gb 256gb;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-8gb-256gb/p/fde94fj3j0/te/xiao/;ou ;5999,0;R$ 1.221,11 em 10x de R$ 122,11 sem juros;1221,11;1288,0
Smartphone Realme Note 50 256GB (4GB RAM) Preto;https://www.magazineluiza.com.br/smartphone-realme-note-50-256gb-4gb-ram-preto/p/bdb957fdgb/te/tcsp/;ou ;1899,9;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;906,39
Smartphone Celular Tecno Spark 20 KJ5 - 8ram - 256GB;https://www.magazineluiza.com.br/smartphone-celular-tecno-spark-20-kj5-8ram-256gb/p/ee3677hg04/te/tcsp/;ou ;2999,0;R$ 1.039,99 em 8x de R$ 130,00 sem juros;1039,99;969,21
Smartphone Samsung Galaxy A55 256GB Azul Claro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-azul-claro-5g-smartwatch-galaxy-watch-fe-40mm-azul/p/239093900/te/ga55/;ou ;6699,0;R$ 311,44 em 2x de R$ 155,72 sem juros;311,44;3352,49
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (8938);13967,9;R$ 2.385,78 em 10x de R$ 238,58 sem juros;2385,78;989,1
"Smartphone Samsung Galaxy A55 128GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157600/te/ga55/;4.8 (2481);7698,0;R$ 1.115,00 em 9x de R$ 123,89 sem juros;1115,0;1791,0
Smartphone Samsung Galaxy S24 Ultra 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-512gb-titanio-creme-5g-smartwatch-watch7-40mm-creme/p/239069200/te/s24u/;ou ;1999,0;R$ 8.949,00 em 10x de R$ 894,90 sem juros;8949,0;8414,1
Smartphone Asus ROG Phone 5s 256GB Black 5G;https://www.magazineluiza.com.br/smartphone-asus-rog-phone-5s-256gb-black-5g-octa-core-12gb-ram-678-cam-tripla-selfie-24mp/p/233126600/te/sass/;ou ;4499,0;R$ 4.198,00 em 10x de R$ 419,80 sem juros;4198,0;6749,1
Smartphone Celular Xiaomi POCO X6 Pro 5G 512GB (12GB RAM) Black Preto;https://www.magazineluiza.com.br/smartphone-celular-xiaomi-poco-x6-pro-5g-512gb-12gb-ram-black-preto/p/edhha8kd8f/te/xiao/;ou ;1199,0;R$ 911,00 em 12x de R$ 75,92 sem juros;911,0;2519,1
Smartphone Samsung Galaxy S24+ 6,7” 512GB Cinza;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-67-512gb-cinza-5g-smartwatch-samsung-galaxy-watch7-44mm/p/239082800/te/s24m/;ou ;3150,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;6794,1
Smartphone 13 Pro 5G 256Gb 8Gb Ram Verde;https://www.magazineluiza.com.br/smartphone-13-pro-5g-256gb-8gb-ram-verde/p/jeadb9cec9/te/tcsp/;ou ;4499,0;R$ 1.221,11 em 10x de R$ 122,11 sem juros;1221,11;2048,32
Smartphone Samsung Galaxy A55 256GB Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-azul-escuro-5g-smartwatch-galaxy-watch-fe-40mm-azul/p/239094000/te/ga55/;ou ;1999,0;R$ 1.130,90 em 9x de R$ 125,66 sem juros;1130,9;3352,49
"Smartphone celular motorola g14 8gb/256gb 6.5""";https://www.magazineluiza.com.br/smartphone-celular-motorola-g14-8gb-256gb-6-5/p/db943g3de3/te/srmt/;ou ;599,0;R$ 1.146,00 em 9x de R$ 127,33 sem juros;1146,0;1242,4
Smartphone xiaomi redmi 13c 4gb 128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-azul/p/ch3f13d35k/te/xiao/;ou ;13967,9;R$ 4.299,00 em 12x de R$ 358,25 sem juros;4299,0;1297,0
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215700/te/ga15/;4.8 (3052);2499,0;R$ 2.455,36 em 10x de R$ 245,54 sem juros;2455,36;1099,0
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Creme;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-creme/p/237986000/te/s23f/;4.7 (3033);1299,0;R$ 1.059,00 em 8x de R$ 132,38 sem juros;1059,0;2469,05
Celular Smartphone Xiaomi Redmi 13C 4G 128GB - 6GB Ram (Versao Global);https://www.magazineluiza.com.br/celular-smartphone-xiaomi-redmi-13c-4g-128gb-6gb-ram-versao-global/p/hc7e9g5a2h/te/xiao/;ou ;5499,0;R$ 599,99 em 4x de R$ 150,00 sem juros;599,99;1039,99
Celular Multilaser Up Play 3G P9134;https://www.magazineluiza.com.br/celular-multilaser-up-play-3g-p9134/p/hc5jg20ke4/te/ceba/;5.0 (1);2699,0;R$ 999,90 em 8x de R$ 124,99 sem juros;999,9;218,41
Celular Positivo P28: Eficiência e Simplicidade para Idosos;https://www.magazineluiza.com.br/celular-positivo-p28-eficiencia-e-simplicidade-para-idosos/p/aa42f752f0/te/ceba/;ou ;6499,0;R$ 9.449,00 em 10x de R$ 944,90 sem juros;9449,0;311,44
Smartphone 13 Pro 5G 256Gb 8Gb Ram Verde;https://www.magazineluiza.com.br/smartphone-13-pro-5g-256gb-8gb-ram-verde/p/djg30881f2/te/tcsp/;ou ;7999,0;R$ 1.649,00 em 10x de R$ 164,90 sem juros;1649,0;2027,91
Smartphone Motorola Moto G23 128gb 8gb - Azul;https://www.magazineluiza.com.br/smartphone-motorola-moto-g23-128gb-8gb-azul/p/cj1fj699dj/te/srmt/;5.0 (1);3999,9;R$ 4.769,00 em 10x de R$ 476,90 sem juros;4769,0;1115,0
Smartphone Samsung Galaxy S24 Ultra 6,8” Galaxy AI;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-galaxy-ai-512gb-fone-de-ouvido-bluetooth-galaxy-buds-3/p/239064300/te/s24u/;ou ;3198,0;R$ 1.060,00 em 8x de R$ 132,50 sem juros;1060,0;8054,1
Smartphone Samsung Galaxy A55 256GB Rosa;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-rosa-5g-galaxy-buds-fe-fone-de-ouvido-sem-fio/p/239097900/fs/fman/;ou ;7999,0;R$ 409,00 em 3x de R$ 136,33 sem juros;409,0;3988,1
Celular LG K11+ 32gb Dual;https://www.magazineluiza.com.br/celular-lg-k11-32gb-dual/p/gk7575dk8g/te/ceba/;ou ;1499,0;R$ 2.149,00 em 10x de R$ 214,90 sem juros;2149,0;911,0
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Verde;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-verde/p/237985600/te/s23f/;4.7 (3033);10999,0;R$ 1.429,90 em 12x de R$ 119,16 sem juros;1429,9;2469,05
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215900/te/ga15/;4.8 (3052);2599,99;R$ 1.436,22 em 10x de R$ 143,62 sem juros;1436,22;1099,0
Smartphone Motorola Moto G23 Branco 128gb 4gb;https://www.magazineluiza.com.br/smartphone-motorola-moto-g23-branco-128gb-4gb/p/hc421c56a0/te/srmt/;ou ;1899,9;R$ 1.149,90 em 9x de R$ 127,77 sem juros;1149,9;1130,9
Smartphone 13c 128gb 6gb Verde;https://www.magazineluiza.com.br/smartphone-13c-128gb-6gb-verde-xiaomi/p/abe644bkd2/te/xiao/;ou ;2999,0;R$ 1.099,90 em 9x de R$ 122,21 sem juros;1099,9;1088,7
Smartphone Motorola Edge 30 Pro 256GB Azul;https://www.magazineluiza.com.br/smartphone-motorola-edge-30-pro-256gb-azul/p/eage5j4a93/te/edg3/;ou ;1299,0;R$ 1.425,00 em 10x de R$ 142,50 sem juros;1425,0;3955,08
Smartphone Motorola Moto G84 256GB Magenta 5G Snapdragon;https://www.magazineluiza.com.br/smartphone-motorola-moto-g84-256gb-magenta-5g-snapdragon/p/ke1cf2196j/te/srmt/;ou ;25,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;2455,36
Smartphone Xiaomi Redmi 13c 4gb 128gb;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb/p/ck49h069ek/te/xiao/;ou ;3119,0;R$ 1.590,00 em 10x de R$ 159,00 sem juros;1590,0;1059,0
Smartphone multilaser e lite 2 32gb preto;https://www.magazineluiza.com.br/smartphone-multilaser-e-lite-2-32gb-preto/p/ek291bef8d/te/galx/;ou ;1999,0;R$ 1.249,00 em 10x de R$ 124,90 sem juros;1249,0;599,99
Smartphone Motorola Moto G14 Preto 128gb 4gb;https://www.magazineluiza.com.br/smartphone-motorola-moto-g14-preto-128gb-4gb/p/jg18jb0b4a/te/srmt/;ou ;4499,0;R$ 1.050,00 em 8x de R$ 131,25 sem juros;1050,0;999,9
Smartphone Samsung Galaxy S24 Ultra 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-512gb-creme-5g-smartwatch-samsung-galaxy-watch7-prata/p/239082200/te/s24u/;1.0 (1);38,9;R$ 1.119,99 em 9x de R$ 124,44 sem juros;1119,99;8504,1
"Smartphone Samsung Galaxy A35 128GB Rosa 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156400/te/ga35/;4.8 (1079);20,0;R$ 9.449,00 em 10x de R$ 944,90 sem juros;9449,0;1484,1
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Preto 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-preto-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095300/te/gs24/;4.8 (95);4499,0;R$ 899,90 em 7x de R$ 128,56 sem juros;899,9;4292,1
Smartphone Redmi 13C 4GB Ram 128GB - Preto;https://www.magazineluiza.com.br/smartphone-redmi-13c-4gb-ram-128gb-preto-xiaomi/p/bhcja54hej/te/tcsp/;ou ;1999,0;R$ 2.735,00 em 10x de R$ 273,50 sem juros;2735,0;1007,0
Celular lg g360 dual sim;https://www.magazineluiza.com.br/celular-lg-g360-dual-sim/p/ed58653d1j/te/ceba/;ou ;32,9;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;368,1
Celular Smartphone Samsung Galaxy A35 256GB de Memória 8GB Ram 5G Rosa 5G Tela 6.6'' NFC Bateria 5000mAh;https://www.magazineluiza.com.br/celular-smartphone-samsung-galaxy-a35-256gb-de-memoria-8gb-ram-5g-rosa-5g-tela-6-6-nfc-bateria-5000mah/p/cejkh7cc5d/te/galx/;5.0 (1);2699,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;2149,0
Smartphone Samsung Galaxy A15 128BG 4GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-128bg-4gb-samsung-celulares/p/cc02471a6a/te/ga15/;ou ;6499,0;R$ 1.049,99 em 8x de R$ 131,25 sem juros;1049,99;1286,91
Smartphone 12S 4G 256Gb 8Gb Ram - Verde;https://www.magazineluiza.com.br/smartphone-12s-4g-256gb-8gb-ram-verde/p/beg707ack0/te/tcsp/;ou ;218,72;R$ 3.499,00 em 10x de R$ 349,90 sem juros;3499,0;1220,79
Smartphone Nokia C30 64GB 4G;https://www.magazineluiza.com.br/smartphone-nokia-c30-64gb-4g/p/he1228kedk/te/noki/;ou ;1199,0;R$ 1.299,90 em 10x de R$ 129,99 sem juros;1299,9;1034,91
Smartphone Moto G24 XT2423-6 Motorola;https://www.magazineluiza.com.br/smartphone-moto-g24-xt2423-6-motorola/p/kc232a19fa/te/srmt/;ou ;1799,0;R$ 1.739,90 em 12x de R$ 144,99 sem juros;1739,9;1099,9
Smartphone Xiaomi Note 13 256/8gb Ram Azul;https://www.magazineluiza.com.br/smartphone-xiaomi-note-13-256-8gb-ram-azul/p/dh12e5b4hb/te/xiao/;ou ;2699,0;R$ 1.099,90 em 9x de R$ 122,21 sem juros;1099,9;1353,75
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216500/te/ga15/;4.8 (8938);315,0;R$ 1.220,00 em 10x de R$ 122,00 sem juros;1220,0;989,1
"Smartphone Samsung Galaxy A35 128GB Azul Escuro 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-azul-escuro-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238155900/te/ga35/;4.8 (1079);13,9;R$ 1.799,99 em 10x de R$ 180,00 sem juros;1799,99;1431,0
Smartphone C65 4G 256Gb 8Gb Ram Preto;https://www.magazineluiza.com.br/smartphone-c65-4g-256gb-8gb-ram-preto/p/eeae2777kc/te/tcsp/;5.0 (1);34,99;R$ 5.498,00 em 10x de R$ 549,80 sem juros;5498,0;1149,08
Celular Multi Up Play Branco P9077;https://www.magazineluiza.com.br/celular-multi-up-play-branco-p9077/p/cdabhk2hc6/te/ceba/;no Pix ;2800,0;R$ 1.198,80 em 9x de R$ 133,20 sem juros;1198,8;89,9
Celular Nokia 105 Dual Nk093;https://www.magazineluiza.com.br/celular-nokia-105-dual-nk093/p/ef34g6ea4g/te/ceba/;no Pix ;4499,0;R$ 2.100,00 em 10x de R$ 210,00 sem juros;2100,0;177,8
Smartphone Motorola Moto G14 128GB PRETO;https://www.magazineluiza.com.br/smartphone-motorola-moto-g14-128gb-preto/p/hg2710d379/te/mg14/;ou ;1799,0;R$ 9.349,00 em 10x de R$ 934,90 sem juros;9349,0;1039,5
"Smartphone celular motorola g14 8gb/256gb 6.5""";https://www.magazineluiza.com.br/smartphone-celular-motorola-g14-8gb-256gb-6-5/p/hchca272j3/te/srmt/;ou ;1500,0;R$ 1.529,00 em 10x de R$ 152,90 sem juros;1529,0;1007,99
Smartphone Samsung Galaxy S24 Ultra 6,8” 512GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-ultra-68-512gb-cinza-5g-smartwatch-samsung-galaxy-watch7/p/239084400/te/s24u/;ou ;3500,0;R$ 1.610,20 em 10x de R$ 161,02 sem juros;1610,2;8504,1
Smartphone para IDOSO 64gb Facil Utilização;https://www.magazineluiza.com.br/smartphone-para-idoso-64gb-facil-utilizacao/p/fccj325eck/te/tcsp/;ou ;149,99;R$ 1.049,99 em 8x de R$ 131,25 sem juros;1049,99;899,9
Smartphone Note 13 PRO 256GB 8GB Preto 5G;https://www.magazineluiza.com.br/smartphone-note-13-pro-256gb-8gb-preto-5g-xiaomi/p/gd1006c297/te/xiao/;ou ;2800,0;R$ 752,24 em 12x de R$ 62,69 sem juros;752,24;2735,0
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Grafite;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-grafite/p/237985800/te/s23f/;4.7 (3033);26,09;R$ 2.232,90 em 10x de R$ 223,29 sem juros;2232,9;2469,05
"Smartphone Samsung Galaxy A15 6,5"" 256GB Verde Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-verde-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216200/te/ga15/;4.8 (8938);1999,99;R$ 9.449,00 em 10x de R$ 944,90 sem juros;9449,0;989,1
Smartphone xiaomi redmi 13c 4gb 128gb azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-4gb-128gb-azul/p/gg051f81dj/te/tcsp/;ou ;69,0;R$ 2.659,00 em 10x de R$ 265,90 sem juros;2659,0;944,99
Smartphone doogee v30 pro 12/512 gb;https://www.magazineluiza.com.br/smartphone-doogee-v30-pro-12-512-gb/p/fec3jj8fb1/te/tcsp/;ou ;1099,99;R$ 949,00 em 10x de R$ 94,90 sem juros;949,0;3499,0
Smartphone Motorola Moto G23 128gb 4gb;https://www.magazineluiza.com.br/smartphone-motorola-moto-g23-128gb-4gb/p/hg1bhkdgk1/te/srmt/;ou ;1299,0;R$ 1.990,00 em 10x de R$ 199,00 sem juros;1990,0;1299,9
Smartphone Samsung Galaxy A15 256BG 4GB;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-256bg-4gb-samsung-celulares/p/bdddbd91b7/te/ga15/;5.0 (1);1899,9;R$ 7.665,00 em 10x de R$ 766,50 sem juros;7665,0;1565,91
